order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,order_month,shipping_days,profit_margin_pct,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region_y,city
NM202405508037,2024-05-25,2024-05-28,CU0121,PR516,1,8.68,0.1,3.8,May,3,43.77880184331797,Ring Binder,Office Supplies,Binders,4.88,9.64,Sam Dean,Consumer,West,Los Angeles
NM202405472832,2024-05-08,2024-05-09,CU0067,PR506,7,4576.6,0.0,2278.64,May,1,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Jamie Hunt,Corporate,East,Boston
NM202405303426,2024-05-06,2024-05-09,CU0204,PR511,3,285.14,0.2,97.13,May,3,34.06396857683945,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Bell,Home Office,Central,Dallas
NM202405835281,2024-05-27,2024-06-01,CU0110,PR503,2,278.8,0.1,82.62,May,5,29.634146341463413,iView 11,Technology,Phones,98.09,154.89,Jordan Wood,Consumer,West,Seattle
NM202405183215,2024-05-03,2024-05-07,CU0142,PR521,5,211.65,0.15,21.75,May,4,10.276399716513112,Storage Box,Office Supplies,Storage,37.98,49.8,Quinn Dean,Consumer,Central,Chicago
NM202405782496,2024-05-15,2024-05-19,CU0026,PR514,3,675.67,0.15,195.58,May,4,28.946083147098438,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Roy,Consumer,South,Atlanta
NM202405567868,2024-05-15,2024-05-21,CU0092,PR506,3,1961.4,0.0,976.56,May,6,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Casey Fox,Home Office,South,Miami
NM202405433854,2024-05-11,2024-05-17,CU0035,PR517,1,70.75,0.2,22.89,May,6,32.35335689045937,Poly Binder,Office Supplies,Binders,47.86,88.44,Riley Cruz,Corporate,Central,Dallas
NM202405771651,2024-05-19,2024-05-23,CU0151,PR511,2,237.62,0.0,112.28,May,4,47.251914821984684,Mesh Chair,Furniture,Chairs,62.67,118.81,Jamie Dean,Home Office,Central,Chicago
NM202405381671,2024-05-28,2024-05-30,CU0107,PR512,2,1184.82,0.15,169.7,May,2,14.322850728380681,Standing Desk,Furniture,Tables,507.56,696.95,Taylor Lee,Corporate,South,Miami
NM202405294108,2024-05-24,2024-05-27,CU0147,PR519,8,81.07,0.1,23.55,May,3,29.048970025903543,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Wood,Corporate,West,Seattle
NM202405347337,2024-05-30,2024-06-05,CU0120,PR508,6,1170.19,0.15,460.75,May,6,39.37394782043941,InkFlow 20,Technology,Machines,118.24,229.45,Alex Wood,Corporate,East,Boston
NM202405178965,2024-05-16,2024-05-22,CU0188,PR523,6,260.25,0.15,28.35,May,6,10.893371757925072,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Lee,Home Office,South,Miami
NM202405186872,2024-05-17,2024-05-22,CU0132,PR509,3,1391.19,0.3,382.56,May,5,27.498760054341965,Shredder S,Technology,Machines,336.21,662.47,Sam Hunt,Corporate,Central,Chicago
NM202405761415,2024-05-05,2024-05-10,CU0227,PR521,6,268.92,0.1,41.04,May,5,15.261044176706825,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Cruz,Corporate,West,Los Angeles
NM202405846404,2024-05-21,2024-05-21,CU0032,PR512,8,5575.6,0.0,1515.12,May,0,27.174115790228853,Standing Desk,Furniture,Tables,507.56,696.95,Jamie Cruz,Consumer,Central,Dallas
NM202405716301,2024-05-01,2024-05-03,CU0202,PR504,3,1856.2,0.15,576.43,May,2,31.054304493050317,USB Hub,Technology,Accessories,426.59,727.92,Alex Wood,Corporate,Central,Chicago
NM202405682481,2024-05-04,2024-05-08,CU0205,PR515,1,572.31,0.0,255.53,May,4,44.64887910398211,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Lee,Consumer,Central,Dallas
NM202405809267,2024-05-31,2024-06-07,CU0068,PR516,4,38.56,0.0,19.04,May,7,49.377593360995846,Ring Binder,Office Supplies,Binders,4.88,9.64,Jamie Ray,Consumer,West,Seattle
NM202405198396,2024-05-26,2024-05-29,CU0071,PR510,5,1091.88,0.1,257.83,May,3,23.613400740008057,Task Chair,Furniture,Chairs,166.81,242.64,Riley Wood,Consumer,East,Boston
NM202405729530,2024-05-08,2024-05-13,CU0147,PR521,3,89.64,0.4,-24.3,May,5,-27.10843373493976,Storage Box,Office Supplies,Storage,37.98,49.8,Quinn Wood,Corporate,West,Seattle
NM202405947594,2024-05-11,2024-05-18,CU0065,PR509,1,563.1,0.15,226.89,May,7,40.29302077783697,Shredder S,Technology,Machines,336.21,662.47,Quinn Dean,Corporate,South,Atlanta
NM202405130443,2024-05-17,2024-05-22,CU0213,PR518,3,142.06,0.3,40.06,May,5,28.199352386315642,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Wood,Consumer,South,Atlanta
NM202405451543,2024-05-03,2024-05-03,CU0057,PR501,8,7072.41,0.15,1365.13,May,0,19.302189776893595,Galaxy S,Technology,Phones,713.41,1040.06,Casey Lee,Corporate,Central,Dallas
NM202405169295,2024-05-04,2024-05-04,CU0007,PR524,6,304.24,0.4,-91.4,May,0,-30.042072048382856,Sketch Pad,Office Supplies,Art,65.94,84.51,Taylor Roy,Corporate,East,New York
NM202405199669,2024-05-26,2024-05-31,CU0192,PR522,1,37.52,0.1,15.5,May,5,41.311300639658846,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Fox,Home Office,Central,Dallas
NM202405702909,2024-05-04,2024-05-10,CU0007,PR513,8,1219.39,0.4,-348.85,May,6,-28.608566578371153,Meeting Table,Furniture,Tables,196.03,254.04,Taylor Roy,Corporate,East,New York
NM202405810247,2024-05-17,2024-05-22,CU0169,PR504,6,3712.39,0.15,1152.85,May,5,31.05411877523644,USB Hub,Technology,Accessories,426.59,727.92,Morgan Ray,Home Office,South,Atlanta
NM202405448291,2024-05-28,2024-06-02,CU0189,PR514,7,1854.79,0.0,734.58,May,5,39.60448352643696,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Sam Fox,Corporate,East,New York
NM202405600490,2024-05-22,2024-05-25,CU0176,PR513,6,1219.39,0.2,43.21,May,3,3.5435750662216354,Meeting Table,Furniture,Tables,196.03,254.04,Taylor Roy,Consumer,East,New York
NM202405467711,2024-05-14,2024-05-16,CU0025,PR520,1,8.91,0.1,0.0,May,2,0.0,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jordan Fox,Consumer,West,Seattle
NM202405227514,2024-05-15,2024-05-18,CU0001,PR511,3,320.79,0.1,132.78,May,3,41.391564574955574,Mesh Chair,Furniture,Chairs,62.67,118.81,Taylor Hunt,Consumer,South,Atlanta
NM202405164543,2024-05-15,2024-05-16,CU0157,PR508,8,1835.6,0.0,889.68,May,1,48.46807583351493,InkFlow 20,Technology,Machines,118.24,229.45,Sam Ray,Corporate,South,Atlanta
NM202405210102,2024-05-23,2024-05-29,CU0070,PR506,3,1961.4,0.0,976.56,May,6,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Casey Wood,Consumer,Central,Dallas
NM202405679989,2024-05-05,2024-05-12,CU0108,PR505,4,660.42,0.15,210.34,May,7,31.849429151146243,BT Mouse,Technology,Accessories,112.52,194.24,Sam Dean,Consumer,East,New York
NM202405247058,2024-05-15,2024-05-21,CU0200,PR517,7,526.22,0.15,191.2,May,6,36.334612899547714,Poly Binder,Office Supplies,Binders,47.86,88.44,Quinn Shah,Consumer,East,Boston
NM202405958639,2024-05-25,2024-05-28,CU0027,PR511,6,712.86,0.0,336.84,May,3,47.25191482198468,Mesh Chair,Furniture,Chairs,62.67,118.81,Jamie Shah,Consumer,East,New York
NM202405416731,2024-05-29,2024-06-01,CU0110,PR522,5,177.18,0.15,67.08,May,3,37.85980358956993,File Cabinet,Office Supplies,Storage,22.02,41.69,Jordan Wood,Consumer,West,Seattle
NM202405224244,2024-05-14,2024-05-18,CU0124,PR508,2,390.06,0.15,0.0,May,4,0.0,InkFlow 20,Technology,Machines,118.24,229.45,Alex Bell,Consumer,East,New York
NM202405928867,2024-05-21,2024-05-24,CU0224,PR510,4,873.5,0.1,206.26,May,3,23.613050944476242,Task Chair,Furniture,Chairs,166.81,242.64,Jordan Fox,Consumer,East,New York
NM202405869085,2024-05-24,2024-05-27,CU0059,PR504,7,3057.26,0.4,71.13,May,3,2.3265930931618506,USB Hub,Technology,Accessories,426.59,727.92,Sam Wood,Consumer,South,Atlanta
NM202405280516,2024-05-06,2024-05-12,CU0103,PR522,6,250.14,0.0,118.02,May,6,47.18157831614296,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Bell,Consumer,South,Miami
NM202405344763,2024-05-17,2024-05-18,CU0147,PR517,4,141.5,0.6,-49.94,May,1,-35.293286219081274,Poly Binder,Office Supplies,Binders,47.86,88.44,Quinn Wood,Corporate,West,Seattle
NM202405530424,2024-05-31,2024-06-02,CU0029,PR521,3,119.52,0.2,5.58,May,2,4.668674698795181,Storage Box,Office Supplies,Storage,37.98,49.8,Casey Hunt,Home Office,West,Los Angeles
NM202405636980,2024-05-04,2024-05-06,CU0026,PR503,1,154.89,0.0,56.8,May,2,36.671186002969854,iView 11,Technology,Phones,98.09,154.89,Casey Roy,Consumer,South,Atlanta
NM202405634227,2024-05-02,2024-05-06,CU0057,PR515,7,3605.55,0.1,1388.09,May,4,38.49870338783264,Corner Case,Furniture,Bookcases,316.78,572.31,Casey Lee,Corporate,Central,Dallas
NM202405439666,2024-05-02,2024-05-08,CU0094,PR510,4,873.5,0.1,206.26,May,6,23.613050944476242,Task Chair,Furniture,Chairs,166.81,242.64,Casey Roy,Consumer,East,Boston
NM202405286875,2024-05-01,2024-05-04,CU0083,PR515,8,3891.71,0.15,1357.47,May,3,34.88106770545596,Corner Case,Furniture,Bookcases,316.78,572.31,Taylor Wood,Consumer,Central,Chicago
NM202405847103,2024-05-15,2024-05-20,CU0089,PR517,2,159.19,0.1,63.47,May,5,39.87059488661348,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Roy,Consumer,West,Los Angeles
NM202405508812,2024-05-26,2024-06-02,CU0035,PR510,4,970.56,0.0,303.32,May,7,31.252060666007253,Task Chair,Furniture,Chairs,166.81,242.64,Riley Cruz,Corporate,Central,Dallas
NM202405888839,2024-05-24,2024-05-31,CU0138,PR518,1,40.59,0.4,0.0,May,7,0.0,Copy Paper,Office Supplies,Paper,34.0,67.65,Casey Dean,Home Office,South,Atlanta
NM202405106480,2024-05-22,2024-05-24,CU0195,PR521,5,224.1,0.1,34.2,May,2,15.261044176706829,Storage Box,Office Supplies,Storage,37.98,49.8,Riley Bell,Corporate,South,Miami
NM202405255134,2024-05-08,2024-05-12,CU0007,PR520,5,44.55,0.1,18.5,May,4,41.5263748597082,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Roy,Corporate,East,New York
NM202405123835,2024-05-13,2024-05-15,CU0154,PR521,1,49.8,0.0,11.82,May,2,23.73493975903615,Storage Box,Office Supplies,Storage,37.98,49.8,Sam Lee,Consumer,South,Miami
NM202405758485,2024-05-04,2024-05-08,CU0038,PR506,5,3269.0,0.0,1627.6,May,4,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Casey Dean,Consumer,South,Miami
NM202405302961,2024-05-14,2024-05-21,CU0041,PR501,6,5616.32,0.1,1335.86,May,7,23.785325622471653,Galaxy S,Technology,Phones,713.41,1040.06,Sam Dean,Corporate,South,Miami
NM202405100200,2024-05-28,2024-06-04,CU0026,PR523,6,214.33,0.3,-17.57,May,7,-8.19763915457472,Marker Set,Office Supplies,Art,38.65,51.03,Casey Roy,Consumer,South,Atlanta
NM202405112683,2024-05-01,2024-05-07,CU0205,PR515,7,3204.94,0.2,987.48,May,6,30.811185232796866,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Lee,Consumer,Central,Dallas
NM202405992164,2024-05-26,2024-05-31,CU0147,PR517,4,300.7,0.15,109.26,May,5,36.33521782507483,Poly Binder,Office Supplies,Binders,47.86,88.44,Quinn Wood,Corporate,West,Seattle
NM202405750563,2024-05-06,2024-05-07,CU0061,PR514,1,158.98,0.4,-1.05,May,1,-0.6604604352748774,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,West,Los Angeles
NM202405995430,2024-05-20,2024-05-27,CU0154,PR521,8,398.4,0.0,94.56,May,7,23.73493975903615,Storage Box,Office Supplies,Storage,37.98,49.8,Sam Lee,Consumer,South,Miami
NM202405758589,2024-05-19,2024-05-21,CU0019,PR509,8,4769.78,0.1,2080.1,May,2,43.60997781868346,Shredder S,Technology,Machines,336.21,662.47,Morgan Cruz,Corporate,East,Boston
NM202405370245,2024-05-11,2024-05-13,CU0086,PR510,1,242.64,0.0,75.83,May,2,31.252060666007253,Task Chair,Furniture,Chairs,166.81,242.64,Taylor Lee,Corporate,East,New York
NM202405579380,2024-05-19,2024-05-24,CU0067,PR508,5,803.07,0.3,211.88,May,5,26.38375235035551,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Hunt,Corporate,East,Boston
NM202405549788,2024-05-11,2024-05-11,CU0188,PR519,1,9.01,0.2,1.82,May,0,20.199778024417313,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Lee,Home Office,South,Miami
NM202405301420,2024-05-05,2024-05-06,CU0204,PR508,5,1147.25,0.0,556.05,May,1,48.46807583351492,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Bell,Home Office,Central,Dallas
NM202405956610,2024-05-09,2024-05-09,CU0027,PR521,5,199.2,0.2,0.0,May,0,0.0,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Shah,Consumer,East,New York
NM202405710511,2024-05-25,2024-05-31,CU0166,PR523,2,102.06,0.0,24.76,May,6,24.260239075053892,Marker Set,Office Supplies,Art,38.65,51.03,Jamie Ray,Consumer,Central,Dallas
NM202405961015,2024-05-21,2024-05-22,CU0163,PR510,5,1091.88,0.1,257.83,May,1,23.613400740008057,Task Chair,Furniture,Chairs,166.81,242.64,Drew Wood,Corporate,Central,Dallas
NM202405595954,2024-05-18,2024-05-21,CU0149,PR518,5,202.95,0.4,32.95,May,3,16.235525991623557,Copy Paper,Office Supplies,Paper,34.0,67.65,Morgan Cruz,Corporate,West,Los Angeles
NM202405670035,2024-05-18,2024-05-25,CU0091,PR520,4,39.6,0.0,18.76,May,7,47.37373737373737,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Ray,Home Office,West,Seattle
NM202405952296,2024-05-01,2024-05-08,CU0092,PR517,6,530.64,0.0,243.48,May,7,45.884215287200355,Poly Binder,Office Supplies,Binders,47.86,88.44,Casey Fox,Home Office,South,Miami
NM202405912088,2024-05-25,2024-05-26,CU0032,PR519,5,47.85,0.15,11.9,May,1,24.869383490073147,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Cruz,Consumer,Central,Dallas
NM202405812445,2024-05-19,2024-05-23,CU0014,PR510,4,679.39,0.3,12.15,May,4,1.7883689780538428,Task Chair,Furniture,Chairs,166.81,242.64,Alex Lee,Corporate,South,Atlanta
NM202405343340,2024-05-14,2024-05-20,CU0038,PR524,6,507.06,0.0,111.42,May,6,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Dean,Consumer,South,Miami
NM202405121215,2024-05-16,2024-05-19,CU0061,PR524,7,591.57,0.0,129.99,May,3,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Jamie Cruz,Consumer,West,Los Angeles
NM202405463304,2024-05-01,2024-05-08,CU0102,PR522,2,33.35,0.6,-10.69,May,7,-32.053973013493255,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Dean,Consumer,West,Los Angeles
NM202405128305,2024-05-22,2024-05-26,CU0110,PR517,8,707.52,0.0,324.64,May,4,45.884215287200355,Poly Binder,Office Supplies,Binders,47.86,88.44,Jordan Wood,Consumer,West,Seattle
NM202405430151,2024-05-07,2024-05-12,CU0099,PR515,4,1602.47,0.3,335.35,May,5,20.92706883748214,Corner Case,Furniture,Bookcases,316.78,572.31,Drew Dean,Consumer,East,Boston
NM202405288369,2024-05-09,2024-05-14,CU0200,PR524,1,84.51,0.0,18.57,May,5,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Quinn Shah,Consumer,East,Boston
NM202405215423,2024-05-17,2024-05-20,CU0110,PR523,5,229.64,0.1,36.39,May,3,15.846542414213552,Marker Set,Office Supplies,Art,38.65,51.03,Jordan Wood,Consumer,West,Seattle
NM202405786337,2024-05-29,2024-06-01,CU0204,PR516,3,24.58,0.15,9.94,May,3,40.439381611065905,Ring Binder,Office Supplies,Binders,4.88,9.64,Morgan Bell,Home Office,Central,Dallas
NM202405145413,2024-05-02,2024-05-07,CU0158,PR517,6,424.51,0.2,137.35,May,5,32.35495041341782,Poly Binder,Office Supplies,Binders,47.86,88.44,Jordan Hunt,Home Office,South,Atlanta
NM202405897267,2024-05-16,2024-05-20,CU0022,PR513,3,647.8,0.15,59.71,May,4,9.217351034269837,Meeting Table,Furniture,Tables,196.03,254.04,Casey Roy,Consumer,Central,Chicago
NM202405138104,2024-05-03,2024-05-04,CU0045,PR506,1,588.42,0.1,260.14,May,1,44.209918085721085,Keyboard X,Technology,Accessories,328.28,653.8,Quinn Lee,Corporate,South,Miami
NM202405174381,2024-05-15,2024-05-20,CU0221,PR517,6,451.04,0.15,163.88,May,5,36.33380631429585,Poly Binder,Office Supplies,Binders,47.86,88.44,Casey Ray,Corporate,South,Miami
NM202405402052,2024-05-20,2024-05-26,CU0077,PR503,4,526.63,0.15,134.27,May,6,25.49607884093197,iView 11,Technology,Phones,98.09,154.89,Alex Lee,Corporate,South,Atlanta
NM202405228242,2024-05-18,2024-05-20,CU0124,PR507,8,341.52,0.0,182.72,May,2,53.50199109861794,LaserJet 100,Technology,Machines,19.85,42.69,Alex Bell,Consumer,East,New York
NM202405877034,2024-05-08,2024-05-11,CU0176,PR516,7,67.48,0.0,33.32,May,3,49.377593360995846,Ring Binder,Office Supplies,Binders,4.88,9.64,Taylor Roy,Consumer,East,New York
NM202405364987,2024-05-21,2024-05-27,CU0111,PR501,2,1872.11,0.0,445.29,May,6,23.785461324387995,Galaxy S,Technology,Phones,713.41,1040.06,Riley Shah,Consumer,East,New York
NM202405281077,2024-05-18,2024-05-23,CU0098,PR516,4,26.99,0.3,7.47,May,5,27.676917376806227,Ring Binder,Office Supplies,Binders,4.88,9.64,Sam Cruz,Home Office,Central,Dallas
NM202405402049,2024-05-10,2024-05-13,CU0023,PR506,2,1307.6,0.0,651.04,May,3,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Taylor Hunt,Corporate,Central,Chicago
NM202405619417,2024-05-12,2024-05-12,CU0190,PR514,4,741.92,0.3,101.8,May,0,13.721155919775718,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Quinn Lee,Consumer,East,New York
NM202405950050,2024-05-12,2024-05-16,CU0213,PR519,8,81.07,0.1,23.55,May,4,29.048970025903543,Cardstock,Office Supplies,Paper,7.19,11.26,Drew Wood,Consumer,South,Atlanta
NM202405941027,2024-05-11,2024-05-12,CU0142,PR519,8,63.06,0.3,5.54,May,1,8.785283856644465,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Dean,Consumer,Central,Chicago
NM202405505747,2024-05-18,2024-05-23,CU0004,PR514,6,635.93,0.6,-324.25,May,5,-50.98831632412373,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Roy,Consumer,South,Atlanta
NM202405719794,2024-05-30,2024-06-06,CU0069,PR505,6,815.81,0.3,140.69,May,7,17.245437050293575,BT Mouse,Technology,Accessories,112.52,194.24,Alex Shah,Consumer,East,New York
NM202405200598,2024-05-09,2024-05-15,CU0147,PR512,5,3484.75,0.0,946.95,May,6,27.174115790228853,Standing Desk,Furniture,Tables,507.56,696.95,Quinn Wood,Corporate,West,Seattle
NM202405534025,2024-05-14,2024-05-15,CU0212,PR510,4,970.56,0.0,303.32,May,1,31.252060666007253,Task Chair,Furniture,Chairs,166.81,242.64,Jordan Dean,Corporate,East,Boston
NM202405701921,2024-05-16,2024-05-22,CU0210,PR512,2,975.73,0.3,-39.39,May,6,-4.036977442530208,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Bell,Corporate,East,Boston
NM202405620976,2024-05-18,2024-05-25,CU0090,PR524,6,507.06,0.0,111.42,May,7,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Bell,Consumer,South,Miami
NM202405802094,2024-05-04,2024-05-10,CU0140,PR522,5,145.91,0.3,35.81,May,6,24.54252621478994,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Roy,Home Office,East,New York
NM202405897722,2024-05-14,2024-05-19,CU0028,PR519,6,54.05,0.2,10.91,May,5,20.185013876040706,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Roy,Consumer,East,Boston
NM202405378831,2024-05-16,2024-05-18,CU0047,PR507,5,213.45,0.0,114.2,May,2,53.50199109861795,LaserJet 100,Technology,Machines,19.85,42.69,Morgan Shah,Consumer,East,Boston
NM202405387617,2024-05-31,2024-06-03,CU0061,PR508,2,275.34,0.4,38.86,May,3,14.11345972252488,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Cruz,Consumer,West,Los Angeles
NM202405402049,2024-05-14,2024-05-17,CU0167,PR505,3,407.9,0.3,70.34,May,3,17.244422652610936,BT Mouse,Technology,Accessories,112.52,194.24,Quinn Cruz,Consumer,South,Miami
NM202405389658,2024-05-10,2024-05-17,CU0172,PR510,6,1455.84,0.0,454.98,May,7,31.25206066600726,Task Chair,Furniture,Chairs,166.81,242.64,Casey Lee,Home Office,Central,Chicago
NM202405814148,2024-05-22,2024-05-22,CU0175,PR508,3,688.35,0.0,333.63,May,0,48.46807583351492,InkFlow 20,Technology,Machines,118.24,229.45,Riley Fox,Consumer,Central,Dallas
NM202405788131,2024-05-11,2024-05-18,CU0099,PR518,3,202.95,0.0,100.95,May,7,49.74131559497413,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Dean,Consumer,East,Boston
NM202405625881,2024-05-08,2024-05-11,CU0103,PR507,8,290.29,0.15,131.49,May,3,45.29608322711771,LaserJet 100,Technology,Machines,19.85,42.69,Quinn Bell,Consumer,South,Miami
NM202405720770,2024-05-06,2024-05-09,CU0044,PR502,4,1141.92,0.1,492.16,May,3,43.0993414599972,Pixel Mini,Technology,Phones,162.44,317.2,Quinn Bell,Home Office,Central,Chicago
NM202405153583,2024-05-23,2024-05-28,CU0146,PR511,1,47.52,0.6,-15.15,May,5,-31.88131313131313,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Wood,Consumer,East,New York
NM202405922589,2024-05-12,2024-05-14,CU0091,PR506,8,5230.4,0.0,2604.16,May,2,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Alex Ray,Home Office,West,Seattle
NM202405996474,2024-05-04,2024-05-10,CU0070,PR519,1,4.5,0.6,-2.69,May,6,-59.77777777777777,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Wood,Consumer,Central,Dallas
NM202405294231,2024-05-04,2024-05-04,CU0183,PR524,6,507.06,0.0,111.42,May,0,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Lee,Corporate,Central,Dallas
NM202405488128,2024-05-28,2024-06-03,CU0104,PR513,2,431.87,0.15,39.81,May,6,9.218051728529419,Meeting Table,Furniture,Tables,196.03,254.04,Riley Wood,Home Office,East,New York
NM202405105409,2024-05-06,2024-05-06,CU0196,PR502,6,1903.2,0.0,928.56,May,0,48.78940731399747,Pixel Mini,Technology,Phones,162.44,317.2,Jamie Lee,Consumer,East,Boston
NM202405378497,2024-05-21,2024-05-24,CU0045,PR523,8,367.42,0.1,58.22,May,3,15.84562625877742,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Lee,Corporate,South,Miami
NM202405107424,2024-05-13,2024-05-17,CU0028,PR508,2,275.34,0.4,38.86,May,4,14.11345972252488,InkFlow 20,Technology,Machines,118.24,229.45,Alex Roy,Consumer,East,Boston
NM202405215777,2024-05-01,2024-05-05,CU0190,PR505,1,155.39,0.2,42.87,May,4,27.58864791814145,BT Mouse,Technology,Accessories,112.52,194.24,Quinn Lee,Consumer,East,New York
NM202405607513,2024-05-02,2024-05-07,CU0055,PR513,6,1524.24,0.0,348.06,May,5,22.8349866162809,Meeting Table,Furniture,Tables,196.03,254.04,Drew Cruz,Corporate,West,Seattle
NM202405434377,2024-05-12,2024-05-13,CU0185,PR503,6,650.54,0.3,62.0,May,1,9.530543855873583,iView 11,Technology,Phones,98.09,154.89,Sam Shah,Consumer,East,New York
NM202405572189,2024-05-09,2024-05-14,CU0166,PR508,3,688.35,0.0,333.63,May,5,48.46807583351492,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Ray,Consumer,Central,Dallas
NM202405990558,2024-05-30,2024-06-03,CU0134,PR511,8,570.29,0.4,68.93,May,4,12.086833014781954,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Fox,Home Office,Central,Chicago
NM202405564602,2024-05-18,2024-05-23,CU0029,PR518,3,202.95,0.0,100.95,May,5,49.74131559497413,Copy Paper,Office Supplies,Paper,34.0,67.65,Casey Hunt,Home Office,West,Los Angeles
NM202405881433,2024-05-04,2024-05-08,CU0090,PR521,3,149.4,0.0,35.46,May,4,23.734939759036145,Storage Box,Office Supplies,Storage,37.98,49.8,Riley Bell,Consumer,South,Miami
NM202405107967,2024-05-22,2024-05-29,CU0216,PR522,6,212.62,0.0,80.5,May,7,37.860972627222274,File Cabinet,Office Supplies,Storage,22.02,41.69,Alex Shah,Corporate,South,Miami
NM202405620613,2024-05-09,2024-05-12,CU0079,PR516,4,26.99,0.3,7.47,May,3,27.676917376806227,Ring Binder,Office Supplies,Binders,4.88,9.64,Morgan Bell,Consumer,Central,Chicago
NM202405618333,2024-05-06,2024-05-10,CU0059,PR515,1,572.31,0.0,255.53,May,4,44.64887910398211,Corner Case,Furniture,Bookcases,316.78,572.31,Sam Wood,Consumer,South,Atlanta
NM202405125507,2024-05-26,2024-06-02,CU0007,PR508,7,1284.92,0.2,457.24,May,7,35.58509479189366,InkFlow 20,Technology,Machines,118.24,229.45,Taylor Roy,Corporate,East,New York
NM202405712798,2024-05-16,2024-05-19,CU0016,PR521,6,119.52,0.6,-108.36,May,3,-90.66265060240964,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Roy,Home Office,East,Boston
NM202405489719,2024-05-07,2024-05-14,CU0095,PR512,1,418.17,0.4,0.0,May,7,0.0,Standing Desk,Furniture,Tables,507.56,696.95,Riley Fox,Consumer,South,Atlanta
NM202405970386,2024-05-07,2024-05-14,CU0194,PR510,5,1091.88,0.1,257.83,May,7,23.613400740008057,Task Chair,Furniture,Chairs,166.81,242.64,Casey Bell,Consumer,West,Seattle
NM202405579282,2024-05-25,2024-05-30,CU0170,PR515,7,2804.32,0.3,586.86,May,5,20.926998345409938,Corner Case,Furniture,Bookcases,316.78,572.31,Drew Ray,Home Office,South,Atlanta
NM202405178642,2024-05-24,2024-05-26,CU0084,PR508,6,826.02,0.4,116.58,May,2,14.11345972252488,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Hunt,Corporate,South,Atlanta
NM202405927053,2024-05-03,2024-05-07,CU0212,PR515,5,2432.32,0.15,848.42,May,4,34.88110117089856,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Dean,Corporate,East,Boston
NM202405195522,2024-05-22,2024-05-29,CU0182,PR501,2,1664.1,0.2,237.28,May,7,14.258758488071631,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Fox,Consumer,East,Boston
